InvoiceNo,StockCode,Description,Quantity,UnitPrice,CustomerID,Country,TotalPrice,InvoiceDate,length_stockcode,length_invoiceno,invoiceno_letter1
C570463,BANK CHARGES,Bank Charges,-1,49.65,,United Kingdom,-49.65,2011-10-10,12,7,C
C570464,S,SAMPLES,-1,47.98,,United Kingdom,-47.98,2011-10-10,1,7,C
570465,DOT,DOTCOM POSTAGE,1,188.46,,United Kingdom,188.46,2011-10-10,3,6,5
C570468,M,Manual,-1,238.78,,United Kingdom,-238.78,2011-10-10,1,7,C
570475,M,Manual,12,0.42,,United Kingdom,5.04,2011-10-10,1,6,5
570479,M,Manual,1,1.25,17589.0,United Kingdom,1.25,2011-10-10,1,6,5
570488,DOT,DOTCOM POSTAGE,1,635.01,14096.0,United Kingdom,635.01,2011-10-10,3,6,5
C570487,CRUK,CRUK Commission,-1,411.92,14096.0,United Kingdom,-411.92,2011-10-10,4,7,C
570499,POST,POSTAGE,5,28.0,12772.0,Portugal,140.0,2011-10-11,4,6,5
570637,POST,POSTAGE,2,18.0,12530.0,Germany,36.0,2011-10-11,4,6,5
570640,POST,POSTAGE,2,18.0,12474.0,Germany,36.0,2011-10-11,4,6,5
570651,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-10-11,2,6,5
C570654,POST,POSTAGE,-1,14.95,,United Kingdom,-14.95,2011-10-11,4,7,C
C570654,M,Manual,-1,58.29,,United Kingdom,-58.29,2011-10-11,1,7,C
570666,POST,POSTAGE,1,18.0,13919.0,Denmark,18.0,2011-10-11,4,6,5
570667,POST,POSTAGE,2,15.0,12362.0,Belgium,30.0,2011-10-11,4,6,5
570681,POST,POSTAGE,1,6.0,12381.0,Norway,6.0,2011-10-11,4,6,5
570685,M,Manual,18,1.0,13208.0,United Kingdom,18.0,2011-10-11,1,6,5
570688,DOT,DOTCOM POSTAGE,1,199.04,,United Kingdom,199.04,2011-10-11,3,6,5
570690,DOT,DOTCOM POSTAGE,1,199.81,,United Kingdom,199.81,2011-10-11,3,6,5
570694,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-10-12,2,6,5
570700,C2,CARRIAGE,1,50.0,14156.0,EIRE,50.0,2011-10-12,2,6,5
570705,M,Manual,18,0.36,13208.0,United Kingdom,6.4799999999999995,2011-10-12,1,6,5
C570704,M,Manual,-18,1.0,13208.0,United Kingdom,-18.0,2011-10-12,1,7,C
C570708,M,Manual,-600,0.19,12908.0,United Kingdom,-114.0,2011-10-12,1,7,C
570714,POST,POSTAGE,2,40.0,13520.0,Switzerland,80.0,2011-10-12,4,6,5
570718,POST,POSTAGE,2,18.0,12518.0,Germany,36.0,2011-10-12,4,6,5
570725,POST,POSTAGE,1,4.5,12381.0,Norway,4.5,2011-10-12,4,6,5
570754,POST,POSTAGE,1,18.0,12633.0,Germany,18.0,2011-10-12,4,6,5
570769,POST,POSTAGE,2,18.0,12664.0,Finland,36.0,2011-10-12,4,6,5
C570775,POST,POSTAGE,-1,18.0,12664.0,Finland,-18.0,2011-10-12,4,7,C
570784,POST,POSTAGE,1,18.0,12569.0,Germany,18.0,2011-10-12,4,6,5
570793,POST,POSTAGE,8,40.0,12444.0,Norway,320.0,2011-10-12,4,6,5
570798,POST,POSTAGE,2,18.0,12679.0,France,36.0,2011-10-12,4,6,5
570823,POST,POSTAGE,1,18.0,12691.0,France,18.0,2011-10-12,4,6,5
570841,POST,POSTAGE,2,18.0,12553.0,France,36.0,2011-10-12,4,6,5
570851,POST,POSTAGE,1,18.0,12583.0,France,18.0,2011-10-12,4,6,5
570871,DOT,DOTCOM POSTAGE,1,218.93,,United Kingdom,218.93,2011-10-12,3,6,5
570872,DOT,DOTCOM POSTAGE,1,214.32,,United Kingdom,214.32,2011-10-12,3,6,5
570875,POST,POSTAGE,4,40.0,12667.0,Finland,160.0,2011-10-12,4,6,5
570879,POST,POSTAGE,2,18.0,12685.0,France,36.0,2011-10-13,4,6,5
570881,POST,POSTAGE,2,18.0,12498.0,Germany,36.0,2011-10-13,4,6,5
571030,POST,POSTAGE,7,15.0,12876.0,Belgium,105.0,2011-10-13,4,6,5
571035,M,Manual,1,0.0,12446.0,RSA,0.0,2011-10-13,1,6,5
571053,POST,POSTAGE,4,40.0,12631.0,Finland,160.0,2011-10-13,4,6,5
571061,DOT,DOTCOM POSTAGE,1,852.25,,United Kingdom,852.25,2011-10-13,3,6,5
571065,POST,POSTAGE,7,18.0,12613.0,Germany,126.0,2011-10-13,4,6,5
571082,DOT,DOTCOM POSTAGE,1,213.13,,United Kingdom,213.13,2011-10-13,3,6,5
571106,M,Manual,1,1.0,14976.0,United Kingdom,1.0,2011-10-13,1,6,5
571111,POST,POSTAGE,1,15.0,14976.0,United Kingdom,15.0,2011-10-13,4,6,5
571129,C2,CARRIAGE,1,50.0,14156.0,EIRE,50.0,2011-10-14,2,6,5
571179,M,Manual,1,40.0,15482.0,United Kingdom,40.0,2011-10-14,1,6,5
571187,POST,POSTAGE,3,18.0,12380.0,Belgium,54.0,2011-10-14,4,6,5
571188,POST,POSTAGE,4,28.0,12783.0,Portugal,112.0,2011-10-14,4,6,5
571190,M,Manual,4,0.12,17771.0,United Kingdom,0.48,2011-10-14,1,6,5
571191,POST,POSTAGE,1,15.0,17404.0,Sweden,15.0,2011-10-14,4,6,5
571215,POST,POSTAGE,3,18.0,13810.0,Germany,54.0,2011-10-14,4,6,5
C571220,M,Manual,-1,599.5,13810.0,Germany,-599.5,2011-10-14,1,7,C
571223,M,Manual,1,599.5,13810.0,Germany,599.5,2011-10-14,1,6,5
571240,POST,POSTAGE,2,18.0,12562.0,France,36.0,2011-10-14,4,6,5
571257,DOT,DOTCOM POSTAGE,1,271.18,,United Kingdom,271.18,2011-10-14,3,6,5
571289,M,Manual,1,0.39,15113.0,United Kingdom,0.39,2011-10-16,1,6,5
571304,POST,POSTAGE,4,18.0,12526.0,Germany,72.0,2011-10-17,4,6,5
571305,DOT,DOTCOM POSTAGE,1,657.29,,United Kingdom,657.29,2011-10-17,3,6,5
571308,POST,POSTAGE,3,18.0,12475.0,Germany,54.0,2011-10-17,4,6,5
571312,POST,POSTAGE,4,18.0,12474.0,Germany,72.0,2011-10-17,4,6,5
571324,M,Manual,1,283.02,12783.0,Portugal,283.02,2011-10-17,1,6,5
C571325,M,Manual,-1,339.02,12783.0,Portugal,-339.02,2011-10-17,1,7,C
571326,M,Manual,1,339.02,12783.0,Portugal,339.02,2011-10-17,1,6,5
C571327,M,Manual,-1,283.02,12783.0,Portugal,-283.02,2011-10-17,1,7,C
571328,POST,POSTAGE,7,18.0,12473.0,Germany,126.0,2011-10-17,4,6,5
571425,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-10-17,2,6,5
571441,DOT,DOTCOM POSTAGE,1,743.62,14096.0,United Kingdom,743.62,2011-10-17,3,6,5
C571440,CRUK,CRUK Commission,-1,495.98,14096.0,United Kingdom,-495.98,2011-10-17,4,7,C
571445,POST,POSTAGE,2,18.0,12463.0,Belgium,36.0,2011-10-17,4,6,5
571465,M,Manual,1,0.85,14830.0,United Kingdom,0.85,2011-10-17,1,6,5
C571501,M,Manual,-1,153.13,,United Kingdom,-153.13,2011-10-17,1,7,C
571508,DOT,DOTCOM POSTAGE,1,195.06,,United Kingdom,195.06,2011-10-17,3,6,5
571556,POST,POSTAGE,2,18.0,12662.0,Germany,36.0,2011-10-18,4,6,5
C571625,POST,POSTAGE,-1,4.41,16140.0,United Kingdom,-4.41,2011-10-18,4,7,C
C571634,M,Manual,-1,79.2,16029.0,United Kingdom,-79.2,2011-10-18,1,7,C
C571639,M,Manual,-1,120.58,15498.0,United Kingdom,-120.58,2011-10-18,1,7,C
571658,POST,POSTAGE,3,18.0,12621.0,Germany,54.0,2011-10-18,4,6,5
571665,POST,POSTAGE,3,28.0,12540.0,Spain,84.0,2011-10-18,4,6,5
571697,POST,POSTAGE,3,15.0,12759.0,Netherlands,45.0,2011-10-18,4,6,5
571705,POST,POSTAGE,3,40.0,12360.0,Austria,120.0,2011-10-18,4,6,5
C571707,M,Manual,-2,0.42,14056.0,United Kingdom,-0.84,2011-10-18,1,7,C
571713,DOT,DOTCOM POSTAGE,1,243.87,,United Kingdom,243.87,2011-10-18,3,6,5
571714,DOT,DOTCOM POSTAGE,1,127.89,,United Kingdom,127.89,2011-10-18,3,6,5
571716,DOT,DOTCOM POSTAGE,1,206.38,,United Kingdom,206.38,2011-10-18,3,6,5
571724,POST,POSTAGE,3,18.0,12572.0,Germany,54.0,2011-10-19,4,6,5
571729,POST,POSTAGE,1,18.0,12500.0,Germany,18.0,2011-10-19,4,6,5
C571750,M,Manual,-1,3949.32,12744.0,Singapore,-3949.32,2011-10-19,1,7,C
C571750,M,Manual,-1,2118.74,12744.0,Singapore,-2118.74,2011-10-19,1,7,C
571751,M,Manual,1,3949.32,12744.0,Singapore,3949.32,2011-10-19,1,6,5
571751,M,Manual,1,2118.74,12744.0,Singapore,2118.74,2011-10-19,1,6,5
571797,DOT,DOTCOM POSTAGE,1,868.21,,United Kingdom,868.21,2011-10-19,3,6,5
571824,POST,POSTAGE,6,18.0,12472.0,Germany,108.0,2011-10-19,4,6,5
571851,POST,POSTAGE,4,28.0,12596.0,Spain,112.0,2011-10-19,4,6,5
571883,M,Manual,6,0.39,14704.0,United Kingdom,2.34,2011-10-19,1,6,5
571900,BANK CHARGES,Bank Charges,1,15.0,13263.0,United Kingdom,15.0,2011-10-19,12,6,5
571904,POST,POSTAGE,1,18.0,12522.0,Germany,18.0,2011-10-19,4,6,5
571909,M,Manual,1,4.95,15006.0,United Kingdom,4.95,2011-10-19,1,6,5
571923,POST,POSTAGE,2,18.0,12685.0,France,36.0,2011-10-19,4,6,5
571931,DOT,DOTCOM POSTAGE,1,230.59,,United Kingdom,230.59,2011-10-19,3,6,5
572054,POST,POSTAGE,2,18.0,12642.0,Germany,36.0,2011-10-20,4,6,5
572056,POST,POSTAGE,1,35.0,17402.0,United Kingdom,35.0,2011-10-20,4,6,5
572060,POST,POSTAGE,1,18.0,12569.0,Germany,18.0,2011-10-20,4,6,5
572061,POST,POSTAGE,2,18.0,12474.0,Germany,36.0,2011-10-20,4,6,5
572069,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-10-20,2,6,5
572072,POST,POSTAGE,1,1.36,,United Kingdom,1.36,2011-10-20,4,6,5
572087,POST,POSTAGE,6,18.0,12683.0,France,108.0,2011-10-20,4,6,5
572103,M,Manual,1,1.25,17571.0,United Kingdom,1.25,2011-10-20,1,6,5
572133,POST,POSTAGE,2,18.0,12407.0,Belgium,36.0,2011-10-21,4,6,5
572184,POST,POSTAGE,2,18.0,12403.0,Denmark,36.0,2011-10-21,4,6,5
C572187,POST,POSTAGE,-1,18.0,12403.0,Denmark,-18.0,2011-10-21,4,7,C
572233,POST,POSTAGE,7,15.0,14646.0,Netherlands,105.0,2011-10-21,4,6,5
572241,POST,POSTAGE,1,18.0,12712.0,Germany,18.0,2011-10-21,4,6,5
572293,M,Manual,1,50.0,12748.0,United Kingdom,50.0,2011-10-23,1,6,5
572316,M,Manual,1,0.38,17836.0,United Kingdom,0.38,2011-10-23,1,6,5
572344,M,Manual,456,1.5,14607.0,United Kingdom,684.0,2011-10-24,1,6,5
572344,M,Manual,48,1.5,14607.0,United Kingdom,72.0,2011-10-24,1,6,5
C572346,BANK CHARGES,Bank Charges,-1,49.65,,United Kingdom,-49.65,2011-10-24,12,7,C
C572347,S,SAMPLES,-1,33.05,,United Kingdom,-33.05,2011-10-24,1,7,C
C572398,POST,POSTAGE,-1,11.85,,United Kingdom,-11.85,2011-10-24,4,7,C
C572398,M,Manual,-1,162.2,,United Kingdom,-162.2,2011-10-24,1,7,C
572423,M,Manual,1,464.9,16742.0,United Kingdom,464.9,2011-10-24,1,6,5
C572422,POST,POSTAGE,-1,35.65,,United Kingdom,-35.65,2011-10-24,4,7,C
C572422,M,Manual,-1,183.16,,United Kingdom,-183.16,2011-10-24,1,7,C
C572428,M,Manual,-1,464.9,17949.0,United Kingdom,-464.9,2011-10-24,1,7,C
C572441,POST,POSTAGE,-1,20.47,,United Kingdom,-20.47,2011-10-24,4,7,C
C572441,M,Manual,-1,177.04,,United Kingdom,-177.04,2011-10-24,1,7,C
572442,POST,POSTAGE,2,28.0,12546.0,Spain,56.0,2011-10-24,4,6,5
C572444,POST,POSTAGE,-1,15.53,,United Kingdom,-15.53,2011-10-24,4,7,C
C572444,M,Manual,-1,235.54,,United Kingdom,-235.54,2011-10-24,1,7,C
C572445,POST,POSTAGE,-1,31.6,,United Kingdom,-31.6,2011-10-24,4,7,C
C572445,M,Manual,-1,186.21,,United Kingdom,-186.21,2011-10-24,1,7,C
C572446,POST,POSTAGE,-1,70.21,,United Kingdom,-70.21,2011-10-24,4,7,C
C572446,M,Manual,-1,302.04,,United Kingdom,-302.04,2011-10-24,1,7,C
C572448,POST,POSTAGE,-1,69.72,,United Kingdom,-69.72,2011-10-24,4,7,C
C572448,M,Manual,-1,259.79,,United Kingdom,-259.79,2011-10-24,1,7,C
C572450,POST,POSTAGE,-1,29.28,,United Kingdom,-29.28,2011-10-24,4,7,C
C572450,M,Manual,-1,248.87,,United Kingdom,-248.87,2011-10-24,1,7,C
C572455,POST,POSTAGE,-1,30.53,,United Kingdom,-30.53,2011-10-24,4,7,C
C572455,M,Manual,-1,265.7,,United Kingdom,-265.7,2011-10-24,1,7,C
C572456,POST,POSTAGE,-1,22.56,,United Kingdom,-22.56,2011-10-24,4,7,C
C572456,M,Manual,-1,181.75,,United Kingdom,-181.75,2011-10-24,1,7,C
572459,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-10-24,2,6,5
C572467,POST,POSTAGE,-1,42.05,,United Kingdom,-42.05,2011-10-24,4,7,C
C572467,M,Manual,-1,276.08,,United Kingdom,-276.08,2011-10-24,1,7,C
C572470,POST,POSTAGE,-1,26.0,,United Kingdom,-26.0,2011-10-24,4,7,C
C572470,M,Manual,-1,233.25,,United Kingdom,-233.25,2011-10-24,1,7,C
572540,DOT,DOTCOM POSTAGE,1,743.96,,United Kingdom,743.96,2011-10-24,3,6,5
572549,DOT,DOTCOM POSTAGE,1,235.98,,United Kingdom,235.98,2011-10-24,3,6,5
572550,DOT,DOTCOM POSTAGE,1,215.13,,United Kingdom,215.13,2011-10-24,3,6,5
572552,DOT,DOTCOM POSTAGE,1,638.3,14096.0,United Kingdom,638.3,2011-10-24,3,6,5
C572551,CRUK,CRUK Commission,-1,425.14,14096.0,United Kingdom,-425.14,2011-10-24,4,7,C
572553,DOT,DOTCOM POSTAGE,1,276.48,,United Kingdom,276.48,2011-10-24,3,6,5
572560,POST,POSTAGE,8,18.0,12476.0,Germany,144.0,2011-10-25,4,6,5
572567,POST,POSTAGE,5,40.0,12398.0,Switzerland,200.0,2011-10-25,4,6,5
572656,M,Manual,288,1.5,14607.0,United Kingdom,432.0,2011-10-25,1,6,5
C572659,M,Manual,-1,80.0,14527.0,United Kingdom,-80.0,2011-10-25,1,7,C
572665,POST,POSTAGE,1,4.48,,United Kingdom,4.48,2011-10-25,4,6,5
572682,M,Manual,72,0.39,17928.0,United Kingdom,28.080000000000002,2011-10-25,1,6,5
572696,M,Manual,1,250.0,17857.0,United Kingdom,250.0,2011-10-25,1,6,5
572758,DOT,DOTCOM POSTAGE,1,246.54,,United Kingdom,246.54,2011-10-25,3,6,5
572770,POST,POSTAGE,9,40.0,12371.0,Switzerland,360.0,2011-10-26,4,6,5
572832,M,Manual,1,1.0,16454.0,United Kingdom,1.0,2011-10-26,1,6,5
572849,S,SAMPLES,1,33.05,,United Kingdom,33.05,2011-10-26,1,6,5
572886,POST,POSTAGE,3,28.0,12448.0,Spain,84.0,2011-10-26,4,6,5
572887,POST,POSTAGE,4,15.0,12362.0,Belgium,60.0,2011-10-26,4,6,5
572894,POST,POSTAGE,1,18.0,12569.0,Germany,18.0,2011-10-26,4,6,5
572895,POST,POSTAGE,1,18.0,12569.0,Germany,18.0,2011-10-26,4,6,5
572896,POST,POSTAGE,4,40.0,12456.0,Switzerland,160.0,2011-10-26,4,6,5
572897,DOT,DOTCOM POSTAGE,1,1016.58,,United Kingdom,1016.58,2011-10-26,3,6,5
572934,POST,POSTAGE,4,40.0,12610.0,Italy,160.0,2011-10-27,4,6,5
572964,POST,POSTAGE,3,40.0,12630.0,Finland,120.0,2011-10-27,4,6,5
572969,C2,CARRIAGE,1,50.0,13363.0,United Kingdom,50.0,2011-10-27,2,6,5
572986,POST,POSTAGE,3,18.0,12681.0,France,54.0,2011-10-27,4,6,5
572992,POST,POSTAGE,2,18.0,12681.0,France,36.0,2011-10-27,4,6,5
573036,POST,POSTAGE,2,18.0,12437.0,France,36.0,2011-10-27,4,6,5
573077,M,Manual,1,4161.06,12536.0,France,4161.06,2011-10-27,1,6,5
C573079,M,Manual,-2,4161.06,12536.0,France,-8322.12,2011-10-27,1,7,C
573080,M,Manual,1,4161.06,12536.0,France,4161.06,2011-10-27,1,6,5
C573081,D,Discount,-1,23.27,14527.0,United Kingdom,-23.27,2011-10-27,1,7,C
573106,POST,POSTAGE,1,18.0,12626.0,Germany,18.0,2011-10-27,4,6,5
573108,POST,POSTAGE,1,40.0,12430.0,Norway,40.0,2011-10-27,4,6,5
573136,POST,POSTAGE,2,18.0,12709.0,Germany,36.0,2011-10-27,4,6,5
573137,DOT,DOTCOM POSTAGE,1,188.89,,United Kingdom,188.89,2011-10-27,3,6,5
573153,POST,POSTAGE,3,145.0,12678.0,France,435.0,2011-10-28,4,6,5
C573172,M,Manual,-1,0.5,16966.0,United Kingdom,-0.5,2011-10-28,1,7,C
573173,POST,POSTAGE,4,15.0,12362.0,Belgium,60.0,2011-10-28,4,6,5
C573253,POST,POSTAGE,-1,3.95,17552.0,United Kingdom,-3.95,2011-10-28,4,7,C
C573257,POST,POSTAGE,-1,6.42,14297.0,United Kingdom,-6.42,2011-10-28,4,7,C
C573268,M,Manual,-1,907.0,12748.0,United Kingdom,-907.0,2011-10-28,1,7,C
573284,POST,POSTAGE,1,18.0,13812.0,Germany,18.0,2011-10-28,4,6,5
573289,POST,POSTAGE,4,18.0,12705.0,Germany,72.0,2011-10-28,4,6,5
573307,POST,POSTAGE,1,11.27,,United Kingdom,11.27,2011-10-28,4,6,5
573310,DOT,DOTCOM POSTAGE,1,6.63,,United Kingdom,6.63,2011-10-28,3,6,5
573311,M,Manual,8,0.39,14071.0,United Kingdom,3.12,2011-10-28,1,6,5
573313,DOT,DOTCOM POSTAGE,1,3.29,,United Kingdom,3.29,2011-10-28,3,6,5
573328,M,Manual,3,0.39,16601.0,United Kingdom,1.17,2011-10-30,1,6,5
573333,POST,POSTAGE,2,40.0,12483.0,Sweden,80.0,2011-10-30,4,6,5
573340,M,Manual,3,0.79,14159.0,United Kingdom,2.37,2011-10-30,1,6,5
573345,M,Manual,25,0.2,17609.0,United Kingdom,5.0,2011-10-30,1,6,5
573362,POST,POSTAGE,10,28.0,12597.0,Spain,280.0,2011-10-30,4,6,5
573391,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-10-30,2,6,5
573401,POST,POSTAGE,2,15.0,12364.0,Belgium,30.0,2011-10-30,4,6,5
573402,POST,POSTAGE,1,18.0,12494.0,France,18.0,2011-10-30,4,6,5
573417,POST,POSTAGE,1,18.0,12581.0,Germany,18.0,2011-10-31,4,6,5
573430,POST,POSTAGE,3,18.0,13813.0,Germany,54.0,2011-10-31,4,6,5
C573549,AMAZONFEE,AMAZON FEE,-1,5942.57,,United Kingdom,-5942.57,2011-10-31,9,7,C
C573550,AMAZONFEE,AMAZON FEE,-1,2185.04,,United Kingdom,-2185.04,2011-10-31,9,7,C
573553,DOT,DOTCOM POSTAGE,1,757.63,,United Kingdom,757.63,2011-10-31,3,6,5
573576,DOT,DOTCOM POSTAGE,1,901.58,14096.0,United Kingdom,901.58,2011-10-31,3,6,5
C573575,CRUK,CRUK Commission,-1,606.0,14096.0,United Kingdom,-606.0,2011-10-31,4,7,C
573580,DOT,DOTCOM POSTAGE,1,254.42,,United Kingdom,254.42,2011-10-31,3,6,5
573581,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-10-31,2,6,5
573585,DOT,DOTCOM POSTAGE,1,2019.05,,United Kingdom,2019.05,2011-10-31,3,6,5
573586,BANK CHARGES,Bank Charges,1,15.0,14704.0,United Kingdom,15.0,2011-10-31,12,6,5
573588,POST,POSTAGE,1,40.0,12588.0,Finland,40.0,2011-10-31,4,6,5
573589,POST,POSTAGE,1,0.55,,United Kingdom,0.55,2011-10-31,4,6,5
573601,DOT,DOTCOM POSTAGE,1,511.25,,United Kingdom,511.25,2011-10-31,3,6,5
573629,POST,POSTAGE,1,18.0,12522.0,Germany,18.0,2011-10-31,4,6,5
573633,DOT,DOTCOM POSTAGE,1,98.79,,United Kingdom,98.79,2011-10-31,3,6,5
573656,POST,POSTAGE,3,15.0,12417.0,Belgium,45.0,2011-10-31,4,6,5
573669,POST,POSTAGE,1,2.46,,United Kingdom,2.46,2011-10-31,4,6,5
573768,POST,POSTAGE,3,40.0,12552.0,Italy,120.0,2011-11-01,4,6,5
573867,POST,POSTAGE,2,18.0,12674.0,France,36.0,2011-11-01,4,6,5
573868,POST,POSTAGE,2,18.0,12491.0,France,36.0,2011-11-01,4,6,5
573891,POST,POSTAGE,5,18.0,12682.0,France,90.0,2011-11-01,4,6,5
C574031,POST,POSTAGE,-1,5.5,13394.0,United Kingdom,-5.5,2011-11-02,4,7,C
574068,POST,POSTAGE,3,18.0,12490.0,France,54.0,2011-11-02,4,6,5
574071,POST,POSTAGE,1,18.0,12654.0,Germany,18.0,2011-11-02,4,6,5
574074,DOT,DOTCOM POSTAGE,1,371.65,,United Kingdom,371.65,2011-11-02,3,6,5
574076,DOT,DOTCOM POSTAGE,1,378.02,,United Kingdom,378.02,2011-11-02,3,6,5
574097,POST,POSTAGE,5,18.0,12471.0,Germany,90.0,2011-11-03,4,6,5
574104,POST,POSTAGE,3,18.0,12615.0,France,54.0,2011-11-03,4,6,5
C574238,D,Discount,-1,11.84,13408.0,United Kingdom,-11.84,2011-11-03,1,7,C
C574238,D,Discount,-1,39.7,13408.0,United Kingdom,-39.7,2011-11-03,1,7,C
C574238,D,Discount,-1,11.59,13408.0,United Kingdom,-11.59,2011-11-03,1,7,C
574252,POST,POSTAGE,2,18.0,12437.0,France,36.0,2011-11-03,4,6,5
574252,M,Manual,1,0.0,12437.0,France,0.0,2011-11-03,1,6,5
574255,POST,POSTAGE,1,18.0,12569.0,Germany,18.0,2011-11-03,4,6,5
C574254,M,Manual,-1,64.11,15527.0,United Kingdom,-64.11,2011-11-03,1,7,C
574270,DOT,DOTCOM POSTAGE,1,3.29,,United Kingdom,3.29,2011-11-03,3,6,5
574275,POST,POSTAGE,2,40.0,12352.0,Norway,80.0,2011-11-03,4,6,5
574277,M,Manual,832,0.25,17857.0,United Kingdom,208.0,2011-11-03,1,6,5
574298,DOT,DOTCOM POSTAGE,1,286.88,,United Kingdom,286.88,2011-11-03,3,6,5
574301,POST,POSTAGE,2,28.0,12544.0,Spain,56.0,2011-11-03,4,6,5
574317,M,Manual,6,0.39,17078.0,United Kingdom,2.34,2011-11-03,1,6,5
574329,POST,POSTAGE,4,15.0,12362.0,Belgium,60.0,2011-11-04,4,6,5
574332,POST,POSTAGE,3,18.0,12664.0,Finland,54.0,2011-11-04,4,6,5
574336,POST,POSTAGE,6,15.0,12397.0,Belgium,90.0,2011-11-04,4,6,5
C574344,POST,POSTAGE,-1,262.73,12415.0,Australia,-262.73,2011-11-04,4,7,C
574442,POST,POSTAGE,5,40.0,12704.0,Finland,200.0,2011-11-04,4,6,5
C574447,POST,POSTAGE,-2,40.0,12704.0,Finland,-80.0,2011-11-04,4,7,C
574474,M,Manual,4,0.85,17979.0,United Kingdom,3.4,2011-11-04,1,6,5
574506,M,Manual,1,3.95,12577.0,France,3.95,2011-11-04,1,6,5
C574524,M,Manual,-1,12.75,17841.0,United Kingdom,-12.75,2011-11-04,1,7,C
574546,BANK CHARGES,Bank Charges,1,15.0,13651.0,United Kingdom,15.0,2011-11-04,12,6,5
574561,DOT,DOTCOM POSTAGE,1,368.62,,United Kingdom,368.62,2011-11-04,3,6,5
574653,POST,POSTAGE,2,18.0,12619.0,Germany,36.0,2011-11-06,4,6,5
574679,POST,POSTAGE,3,18.0,12645.0,Germany,54.0,2011-11-06,4,6,5
574690,POST,POSTAGE,4,40.0,12638.0,Sweden,160.0,2011-11-06,4,6,5
574694,POST,POSTAGE,2,40.0,12381.0,Norway,80.0,2011-11-06,4,6,5
574713,POST,POSTAGE,1,18.0,12628.0,Germany,18.0,2011-11-06,4,6,5
574722,M,Manual,16,0.19,14502.0,United Kingdom,3.04,2011-11-06,1,6,5
574741,M,Manual,6,1.45,15993.0,United Kingdom,8.7,2011-11-06,1,6,5
574745,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-11-07,2,6,5
574838,POST,POSTAGE,5,28.0,12484.0,Spain,140.0,2011-11-07,4,6,5
574841,C2,CARRIAGE,1,50.0,14156.0,EIRE,50.0,2011-11-07,2,6,5
574844,POST,POSTAGE,1,28.0,12783.0,Portugal,28.0,2011-11-07,4,6,5
574856,DOT,DOTCOM POSTAGE,1,1126.29,,United Kingdom,1126.29,2011-11-07,3,6,5
574862,POST,POSTAGE,5,15.0,12408.0,Belgium,75.0,2011-11-07,4,6,5
C574865,POST,POSTAGE,-1,15.0,12408.0,Belgium,-15.0,2011-11-07,4,7,C
574869,POST,POSTAGE,1,18.0,12708.0,Germany,18.0,2011-11-07,4,6,5
574874,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-11-07,2,6,5
C574875,POST,POSTAGE,-1,4.41,16416.0,United Kingdom,-4.41,2011-11-07,4,7,C
574885,POST,POSTAGE,1,18.0,12472.0,Germany,18.0,2011-11-07,4,6,5
C574897,AMAZONFEE,AMAZON FEE,-1,5877.18,,United Kingdom,-5877.18,2011-11-07,9,7,C
C574902,AMAZONFEE,AMAZON FEE,-1,8286.22,,United Kingdom,-8286.22,2011-11-07,9,7,C
574950,DOT,DOTCOM POSTAGE,1,401.8,,United Kingdom,401.8,2011-11-08,3,6,5
C575013,M,Manual,-96,0.19,16253.0,United Kingdom,-18.240000000000002,2011-11-08,1,7,C
575034,M,Manual,1,7.95,15573.0,United Kingdom,7.95,2011-11-08,1,6,5
575043,M,Manual,1,4.95,13047.0,United Kingdom,4.95,2011-11-08,1,6,5
C575047,M,Manual,-1,14.95,13047.0,United Kingdom,-14.95,2011-11-08,1,7,C
575049,POST,POSTAGE,3,18.0,12721.0,France,54.0,2011-11-08,4,6,5
575059,M,Manual,30,0.39,14071.0,United Kingdom,11.700000000000001,2011-11-08,1,6,5
575067,POST,POSTAGE,2,18.0,12583.0,France,36.0,2011-11-08,4,6,5
575138,DOT,DOTCOM POSTAGE,1,1483.21,,United Kingdom,1483.21,2011-11-08,3,6,5
575144,POST,POSTAGE,3,28.0,12540.0,Spain,84.0,2011-11-08,4,6,5
575151,POST,POSTAGE,1,15.0,12395.0,Belgium,15.0,2011-11-08,4,6,5
575154,POST,POSTAGE,2,18.0,12395.0,Belgium,36.0,2011-11-08,4,6,5
575176,DOT,DOTCOM POSTAGE,1,428.78,,United Kingdom,428.78,2011-11-08,3,6,5
575177,DOT,DOTCOM POSTAGE,1,375.71,,United Kingdom,375.71,2011-11-08,3,6,5
575193,POST,POSTAGE,5,18.0,12681.0,France,90.0,2011-11-09,4,6,5
C575257,M,Manual,-4,10.95,13623.0,United Kingdom,-43.8,2011-11-09,1,7,C
575304,M,Manual,1,1.25,17841.0,United Kingdom,1.25,2011-11-09,1,6,5
